ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	COGIDS	ALIGNMENT
14346	Bunoge-5263_jumpverbonly-1	Bunoge		jump (verb only)	tómbè	tómb-è	t ó m b + è			0	6926 6925	t ó m b + è
14347	DogulDomBendiely-5263_jumpverbonly-1	DogulDomBendiely		jump (verb only)	tòmbé	tòmb-é	t ò m b + é			0	6926 6925	t ò m b + é
14348	DogulDomKundialang-5263_jumpverbonly-1	DogulDomKundialang		jump (verb only)	tómbè	tómb-è	t ó m b + è			0	6926 6925	t ó m b + è
14349	DonnoSo-5263_jumpverbonly-1	DonnoSo		jump (verb only)	tómbò\\tómbè	tómb-è	t ó m b + è			0	6926 6925	t ó m b + è
14350	Gourou-5263_jumpverbonly-1	Gourou		jump (verb only)	péré	pér-é	p é r + é			0	6924 6925	p é r + é
14351	JamsayDouentza-5263_jumpverbonly-1	JamsayDouentza		jump (verb only)	péré	pér-é	p é r + é			0	6924 6925	p é r + é
14352	Mombo-5263_jumpverbonly-1	Mombo		jump (verb only)	tómbé	tómb-é	t ó m b + é			0	6926 6925	t ó m b + é
14353	Najamba-5263_jumpverbonly-1	Najamba		jump (verb only)	tómbí	tómb-í	t ó m b + í			0	6926 6927	t ó m b + í
14354	Nanga-5263_jumpverbonly-1	Nanga		jump (verb only)	tómbó	tómb-ó	t ó m b + ó			0	6926 6923	t ó m b + ó
14355	Penange-5263_jumpverbonly-1	Penange		jump (verb only)	tómbé	tómb-é	t ó m b + é			0	6926 6925	t ó m b + é
14356	PergeTegu-5263_jumpverbonly-1	PergeTegu		jump (verb only)	pété	pét-é	p é t + é			0	6928 6925	p é t + é
14357	TebulUre-5263_jumpverbonly-1	TebulUre		jump (verb only)	tómbó (tómbótì)	tómb-ó	t ó m b + ó			0	6926 6923	t ó m b + ó
14358	Tiranige-5263_jumpverbonly-1	Tiranige		jump (verb only)	tómbó	tómb-ó	t ó m b + ó			0	6926 6923	t ó m b + ó
14359	TogoKan-5263_jumpverbonly-1	TogoKan		jump (verb only)	kírì:\\kíré:	kír-é.é	k í r + é é			0	6929 6930	k í r + é é
14360	TommoSoTongoTongo-5263_jumpverbonly-1	TommoSoTongoTongo		jump (verb only)	tómbó	tómb-ó	t ó m b + ó			0	6926 6923	t ó m b + ó
14361	ToroTegu-5263_jumpverbonly-1	ToroTegu		jump (verb only)	tórú\\tóró	tór-ó	t ó r + ó			0	6931 6923	t ó r + ó
14362	YandaDom-5263_jumpverbonly-1	YandaDom		jump (verb only)	tómbó\\tómbólì	tóm-ɔ́	t ó m + ɔ́			0	6926 6923	t ó m - + ɔ́
14363	YornoSo-5263_jumpverbonly-1	YornoSo		jump (verb only)	tómɔ́\\tómú	tóm-ɔ́	t ó m + ɔ́			0	6926 6923	t ó m - + ɔ́
823	BankanTey-5291_kill-1	BankanTey		kill	jɛ́\\jâ	dʒ-ɛ́	d ʒ + ɛ́			1	6965 6966	d ʒ - - + ɛ́
824	BenTey-5291_kill-1	BenTey		kill	jìyɛ́	dʒìy-ɛ́	d ʒ ì j + ɛ́			1	6965 6966	d ʒ ì j + ɛ́
825	Bunoge-5291_kill-1	Bunoge		kill	gɛ́:wɛ̀ (imperative gèwà)	ɡɛ́.ɛ́w-ɛ̀	ɡ ɛ́ ɛ́ w + ɛ̀			1	6967 6966	ɡ ɛ́ ɛ́ w + ɛ̀
826	DogulDomBendiely-5291_kill-1	DogulDomBendiely		kill	gɛ̀wɛ́, sɛ̀mɛ́	ɡɛ̀w-ɛ́	ɡ ɛ̀ w + ɛ́			1	6968 6966	ɡ ɛ̀ w + ɛ́
827	DogulDomBendiely-5291_kill-2	DogulDomBendiely		kill	gɛ̀wɛ́, sɛ̀mɛ́	sɛ̀m-ɛ́	s ɛ̀ m + ɛ́			1	6977 6966	s ɛ̀ m + ɛ́
828	DogulDomKundialang-5291_kill-1	DogulDomKundialang		kill	gɛ̀wɛ́	ɡɛ̀w-ɛ́	ɡ ɛ̀ w + ɛ́			1	6968 6966	ɡ ɛ̀ w + ɛ́
829	DonnoSo-5291_kill-1	DonnoSo		kill	dǎ:\\dáỳ	dà-á	d à + á			1	6969 6970	d à - + á
830	Gourou-5291_kill-1	Gourou		kill	wɔ̌:	wɔ̀-ɔ́	w ɔ̀ + ɔ́			1	6971 6972	w ɔ̀ + ɔ́
831	JamsayDouentza-5291_kill-1	JamsayDouentza		kill	wɔ̌:	wɔ̀-ɔ́	w ɔ̀ + ɔ́			1	6971 6972	w ɔ̀ + ɔ́
833	Mombo-5291_kill-1	Mombo		kill	gyɛ́:	ɡy-ɛ́ɛ́	ɡ j + ɛ́ ɛ́			1	6973 6974	ɡ j + ɛ́ ɛ́
834	Najamba-5291_kill-1	Najamba		kill	jìyɛ́, gìyɛ́	dʒìy-ɛ́	d ʒ ì j + ɛ́			1	6965 6966	d ʒ ì j + ɛ́
835	Najamba-5291_kill-2	Najamba		kill	jìyɛ́, gìyɛ́	ɡìy-ɛ́	ɡ ì j + ɛ́			1	6975 6966	ɡ ì j + ɛ́
836	Nanga-5291_kill-1	Nanga		kill	jìyɛ́, gìyɛ́	dʒìy-ɛ́	d ʒ ì j + ɛ́			1	6965 6966	d ʒ ì j + ɛ́
837	Nanga-5291_kill-2	Nanga		kill	jìyɛ́, gìyɛ́	ɡìy-ɛ́	ɡ ì j + ɛ́			1	6975 6966	ɡ ì j + ɛ́
838	Penange-5291_kill-1	Penange		kill	gíyɛ́	ɡíy-ɛ́	ɡ í j + ɛ́			1	6975 6966	ɡ í j + ɛ́
839	PergeTegu-5291_kill-1	PergeTegu		kill	wɔ̌:	wɔ̀-ɔ́	w ɔ̀ + ɔ́			1	6971 6972	w ɔ̀ + ɔ́
840	TebulUre-5291_kill-1	TebulUre		kill	jɛ̌\\jàlí (jɛ́tì, jɛ̀sɔ́)	dʒ-ɛ̌	d ʒ + ɛ̌			1	6965 6966	d ʒ - - + ɛ̌
841	Tiranige-5291_kill-1	Tiranige		kill	jɛ́yɔ́	dʒɛ́y-ɔ́	d ʒ ɛ́ j + ɔ́			1	6965 6972	d ʒ ɛ́ j + ɔ́
842	TogoKan-5291_kill-1	TogoKan		kill	dàrⁿá	dàr-.ná	d à r + n á			1	6969 6976	d à r + n á
843	TommoSoTongoTongo-5291_kill-1	TommoSoTongoTongo		kill	dàá	dà-á	d à + á			1	6969 6970	d à - + á
846	ToroTegu-5291_kill-1	ToroTegu		kill	wɔ̌w\\wɔ̌:	wɔ̀-ɔ́	w ɔ̀ + ɔ́			1	6971 6972	w ɔ̀ + ɔ́
847	YandaDom-5291_kill-1	YandaDom		kill	jɛ́\\jàlí	dʒ-ɛ́	d ʒ + ɛ́			1	6965 6966	d ʒ - - + ɛ́
848	YornoSo-5291_kill-1	YornoSo		kill	dǎ:\\dǎy	dà-á	d à + á			1	6969 6970	d à - + á
1596	BankanTey-5307_knee-1	BankanTey		knee	kízì	kízì	k í z ì			1	7012	k í z ì
1597	BenTey-5307_knee-1	BenTey		knee	sínjì:, síŋgì:	sín-jì.ì	s í n + d ʒ ì ì			1	7013 7014	s í n + - d ʒ ì ì
1598	Bunoge-5307_knee-1	Bunoge		knee	kùnjúgà	kùn-júɡà	k ù n + d ʒ ú ɡ à			1	7015 7016	k ù n + d ʒ ú ɡ à
1599	DogulDomBendiely-5307_knee-1	DogulDomBendiely		knee	kúɲjù	kúɲ-dʒù	k ú ɲ + d ʒ ù			1	7015 7016	k ú ɲ + d ʒ ù - -
1600	DogulDomKundialang-5307_knee-1	DogulDomKundialang		knee	kúnjùŋ̀ (pl kúnjù yà:)	kún-jùŋ	k ú n + d ʒ ù ŋ	k ú n d ʒ ù + j à à		1	7015 7016	k ú n + d ʒ ù ŋ -
1601	DonnoSo-5307_knee-1	DonnoSo		knee	yóŋùnù	yóŋù-nù	j ó ŋ ù + n ù			1	7017 7018	j ó ŋ ù + - n ù
1602	Gourou-5307_knee-1	Gourou		knee	nèŋé	nèŋé	n è ŋ é			1	7019	n è ŋ é
1603	JamsayDouentza-5307_knee-1	JamsayDouentza		knee	nɛ̀ŋɛ́, nɛ̀ŋɛ̀ béré	nɛ̀ŋɛ́	n ɛ̀ ŋ ɛ́			1	7019	n ɛ̀ ŋ ɛ́
1604	JamsayDouentza-5307_knee-2	JamsayDouentza		knee	nɛ̀ŋɛ́, nɛ̀ŋɛ̀ béré	nɛ̀ŋɛ̀_béré	n ɛ̀ ŋ ɛ̀ + b é r é			1	7019 7028	n ɛ̀ ŋ ɛ̀ + b é r é
1606	Mombo-5307_knee-1	Mombo		knee	kúnjúgà	kún-júɡà	k ú n + d ʒ ú ɡ à			1	7015 7016	k ú n + d ʒ ú ɡ à
1607	Najamba-5307_knee-1	Najamba		knee	nà:kínjìŋgè\\nà:kínjì:	nà.àkí-njì-ŋɡ-è	n à à k í + n d ʒ ì + ŋ ɡ + è	n à à + k í n d ʒ ì ì		1	7020 7014 7021 7022	n à à k í + n d ʒ ì - + ŋ ɡ + è
1608	Nanga-5307_knee-1	Nanga		knee	kùnjòkúnjô	kùn-jòkú-njô	k ù n + d ʒ ò k ú + n d ʒ ô			1	7015 7023 7014	k ù n + d ʒ ò k ú + n d ʒ ô -
1609	Penange-5307_knee-1	Penange		knee	kùnjùgà	kùn-jùɡà	k ù n + d ʒ ù ɡ à			1	7015 7016	k ù n + d ʒ ù ɡ à
1610	PergeTegu-5307_knee-1	PergeTegu		knee	nìŋgé	nì-ŋɡ-é	n ì + ŋ ɡ + é			1	7018 7021 7022	- n ì + ŋ ɡ + é
1611	TebulUre-5307_knee-1	TebulUre		knee	kúndú	kú-nd-ú	k ú + n d + ú			1	7015 7024 7025	k ú - + n d + - ú
1612	Tiranige-5307_knee-1	Tiranige		knee	kúnjúgɔ́	kún-júɡɔ́	k ú n + d ʒ ú ɡ ɔ́			1	7015 7016	k ú n + d ʒ ú ɡ ɔ́
1613	TogoKan-5307_knee-1	TogoKan		knee	nèŋèrèkúⁿ	nèŋè-rèkú-ⁿ	n è ŋ è + r è k ú			1	7019 7026	n è ŋ è + r è k ú
1614	TommoSoTongoTongo-5307_knee-1	TommoSoTongoTongo		knee	ànù yóŋóló	ànù_yóŋó-ló	à n ù + j ó ŋ ó + l ó			1	7018 7017 7027	à n ù + j ó ŋ ó + l ó
1617	ToroTegu-5307_knee-1	ToroTegu		knee	nìŋó	nìŋó	n ì ŋ ó			1	7019	n ì ŋ ó
1618	YandaDom-5307_knee-1	YandaDom		knee	kúnzú	kún-zú	k ú n + z ú			1	7015 7025	k ú n + z ú
1619	YornoSo-5307_knee-1	YornoSo		knee	yúŋóló	yúŋó-ló	j ú ŋ ó + l ó			1	7017 7027	j ú ŋ ó + l ó
13923	BankanTey-5310_knife-1	BankanTey		knife	pǒ:	pò-ó	p ò + ó			0	7057 7058	p ò - - + ó
13924	BenTey-5310_knife-1	BenTey		knife	pǒ:	pò-ó	p ò + ó			0	7057 7058	p ò - - + ó
13925	Bunoge-5310_knife-1	Bunoge		knife	dólì	dólì	d ó l ì			0	7059	d ó l ì
13926	DogulDomBendiely-5310_knife-1	DogulDomBendiely		knife	pòlògó	pòlò-ɡó	p ò l ò + ɡ ó			0	7057 7060	p ò l ò + ɡ ó
13927	DogulDomKundialang-5310_knife-1	DogulDomKundialang		knife	pòlgó	pòl-ɡó	p ò l + ɡ ó			0	7057 7060	p ò l - + ɡ ó
13928	DonnoSo-5310_knife-1	DonnoSo		knife	pòlú	pòlú	p ò l ú			0	7057	p ò l ú
13929	Gourou-5310_knife-1	Gourou		knife	sìrú	sìrú	s ì r ú			0	7061	s ì r ú
13930	JamsayDouentza-5310_knife-1	JamsayDouentza		knife	sìrú	sìrú	s ì r ú			0	7061	s ì r ú
13932	Mombo-5310_knife-1	Mombo		knife	tálá	tálá	t á l á			0	7059	t á l á
13933	Najamba-5310_knife-1	Najamba		knife	pòlé\\pǒlmbó	pòlé	p ò l é	p ǒ l + m b ó		0	7057	p ò l é
13934	Nanga-5310_knife-1	Nanga		knife	pòrí	pòrí	p ò r í			0	7057	p ò r í
13935	Penange-5310_knife-1	Penange		knife	tálá	tálá	t á l á			0	7059	t á l á
13936	PergeTegu-5310_knife-1	PergeTegu		knife	sìrú	sìrú	s ì r ú			0	7061	s ì r ú
13937	TebulUre-5310_knife-1	TebulUre		knife	pólgó\\pólé:	pól-ɡó	p ó l + ɡ ó	p ó l é é		0	7057 7060	p ó l - + ɡ ó
13938	Tiranige-5310_knife-1	Tiranige		knife	tànà	tànà	t à n à			0	7059	t à n à
13939	TogoKan-5310_knife-1	TogoKan		knife	sí:nɛ́	sí.ínɛ́	s í í n ɛ́			0	7062	s í í n ɛ́
13940	TommoSoTongoTongo-5310_knife-1	TommoSoTongoTongo		knife	pòlú	pòlú	p ò l ú			0	7057	p ò l ú
13941	ToroTegu-5310_knife-1	ToroTegu		knife	pèrú	pèrú	p è r ú			0	7057	p è r ú
13942	YandaDom-5310_knife-1	YandaDom		knife	pòl	pòl	p ò l			0	7057	p ò l -
13943	YornoSo-5310_knife-1	YornoSo		knife	pǒl	pǒl	p ǒ l			0	7057	p ǒ l -
2706	BankanTey-5474_laughgiveoutalaugh-1	BankanTey		laugh, give out a laugh	mánù màní	mánù-màní	m á n ù + m à n í			1	7083 7084	m á n ù + m à n í
2707	BenTey-5474_laughgiveoutalaugh-1	BenTey		laugh, give out a laugh	mánù màní	mánù-màní	m á n ù + m à n í			1	7083 7084	m á n ù + m à n í
2708	Bunoge-5474_laughgiveoutalaugh-1	Bunoge		laugh, give out a laugh	màndù mándè	mànd-ù-mánd-è	m à n d + ù + m á n d + è			1	7085 7086 7087 7088	m à n d + ù - + m á n d + è
2709	DogulDomKundialang-5474_laughgiveoutalaugh-1	DogulDomKundialang		laugh, give out a laugh	màndé	mànd-é	m à n d + é			1	7085 7088	m à n d + é
2710	DonnoSo-5474_laughgiveoutalaugh-1	DonnoSo		laugh, give out a laugh	mo᷈y mò:ndó	mò.òy-mò.ònd-ó	m ò ò j + m ò ò n d + ó			1	7089 7090 7091	m ò ò j + m ò ò n d + ó -
2711	Gourou-5474_laughgiveoutalaugh-1	Gourou		laugh, give out a laugh	mɔ́wⁿ mɔ̀wⁿɔ́	mɔ́w.n-mɔ̀w.n-ɔ́	m ɔ́ w ∼ + m ɔ̀ w ∼ + ɔ́			1	7092 7093 7091	m ɔ́ w ∼ - + m ɔ̀ w - ∼ - + ɔ́ -
2712	JamsayDouentza-5474_laughgiveoutalaugh-1	JamsayDouentza		laugh, give out a laugh	mɔ́wⁿ mɔ̀wⁿɔ́	mɔ́w.n-mɔ̀w.n-ɔ́	m ɔ́ w ∼ + m ɔ̀ w ∼ + ɔ́			1	7092 7093 7091	m ɔ́ w ∼ - + m ɔ̀ w - ∼ - + ɔ́ -
2714	Najamba-5474_laughgiveoutalaugh-1	Najamba		laugh, give out a laugh	màndû: màndí	mànd-ú.ù-mànd-í	m à n d + ú ù + m à n d + í			1	7085 7086 7087 7094	m à n d + ú ù + m à n d + í
2715	Nanga-5474_laughgiveoutalaugh-1	Nanga		laugh, give out a laugh	mɔ́ndì màndí	mɔ́nd-ì-mànd-í	m ɔ́ n d + ì + m à n d + í			1	7087 7094 7085 7095	m ɔ́ n d + ì + m à n d + í
2716	Penange-5474_laughgiveoutalaugh-1	Penange		laugh, give out a laugh	mándí mándé	mánd-í-mánd-é	m á n d + í + m á n d + é			1	7085 7094 7087 7088	m á n d + í + m á n d + é
2717	PergeTegu-5474_laughgiveoutalaugh-1	PergeTegu		laugh, give out a laugh	mɔ́:ⁿ mɔ̌:ⁿ	mɔ́.ɔ́.n-mɔ̀.ɔ́.n	m ɔ́ ɔ́ ∼ + m ɔ̀ ɔ́ ∼			1	7089 7093	m ɔ́ ɔ́ ∼ + m ɔ̀ - ɔ́ ∼ -
2718	TebulUre-5474_laughgiveoutalaugh-1	TebulUre		laugh, give out a laugh	móndúgó màndí (màndítì)	mónd-úɡ-ó-mànd-í	m ó n d + ú ɡ + ó + m à n d + í			1	7087 7096 7091 7085 7094	m ó n d + ú ɡ + ó - + m à n d + í
2719	Tiranige-5474_laughgiveoutalaugh-1	Tiranige		laugh, give out a laugh	mándó	mánd-ó	m á n d + ó			1	7085 7091	m á n d + ó -
2720	TogoKan-5474_laughgiveoutalaugh-1	TogoKan		laugh, give out a laugh	mɔ́ mɔ̌:	mɔ́m-ɔ̀.ɔ́	m ɔ́ m + ɔ̀ ɔ́			1	7092 7091	m ɔ́ - m - + ɔ̀ ɔ́
2721	TommoSoTongoTongo-5474_laughgiveoutalaugh-1	TommoSoTongoTongo		laugh, give out a laugh	mómú mòmó	mómú-mòmó	m ó m ú + m ò m ó			1	7092 7093	m ó - m ú + m ò - - m ó
2724	YandaDom-5474_laughgiveoutalaugh-1	YandaDom		laugh, give out a laugh	màndù màndú	mànd-ù-mànd-ú	m à n d + ù + m à n d + ú			1	7085 7086 7087 7097	m à n d + ù - + m à n d + ú
2725	YornoSo-5474_laughgiveoutalaugh-1	YornoSo		laugh, give out a laugh	mɔ̂yⁿ mɔ̌:	mɔ̂m-ɔ̀.ɔ́	m ɔ̂ m + ɔ̀ ɔ́			1	7092 7091	m ɔ̂ - m - + ɔ̀ ɔ́
3259	BankanTey-5505_leafofplant-1	BankanTey		leaf (of plant)	jɛ̀ndɛ̂: ~ gɛ̀ndɛ̂:	ɡɛ̀-nd-ɛ́.ɛ̀	ɡ ɛ̀ + n d + ɛ́ ɛ̀			1	7134 7135 7136	ɡ ɛ̀ - - + n d + ɛ́ ɛ̀
3260	BenTey-5505_leafofplant-1	BenTey		leaf (of plant)	jɛ̀lɛ̂:, jɛ̀lɛ̂y, jìjɛ̀lɛ̂:, jìjɛ̀lɛ̂y	dʒì-dʒɛ̀-lɛ̂-y	d ʒ ì + d ʒ ɛ̀ + l ɛ̂ + j			1	7137 7138 7139 7140	d ʒ ì + d ʒ ɛ̀ + l ɛ̂ + j
3261	Bunoge-5505_leafofplant-1	Bunoge		leaf (of plant)	kóbà	kóbà	k ó b à			1	7141	k ó b à
3262	DogulDomBendiely-5505_leafofplant-1	DogulDomBendiely		leaf (of plant)	kómbò, kíl	kó-mb-ò	k ó + m b + ò			1	7134 7142 7143	k ó - - + m b - + ò
3263	DogulDomBendiely-5505_leafofplant-2	DogulDomBendiely		leaf (of plant)	kómbò, kíl	kíl	k í l			1	7144	k í l
3264	DogulDomKundialang-5505_leafofplant-1	DogulDomKundialang		leaf (of plant)	kîl	kîl	k î l			1	7144	k î l
3265	DonnoSo-5505_leafofplant-1	DonnoSo		leaf (of plant)	núŋɔ̀	núŋɔ̀	n ú ŋ ɔ̀			1	7145	n ú ŋ ɔ̀
3266	Gourou-5505_leafofplant-1	Gourou		leaf (of plant)	kúrɔ́	kúrɔ́	k ú r ɔ́			1	7146	k ú r ɔ́
3267	JamsayDouentza-5505_leafofplant-1	JamsayDouentza		leaf (of plant)	kúrɔ́	kúrɔ́	k ú r ɔ́			1	7146	k ú r ɔ́
3268	Mombo-5505_leafofplant-1	Mombo		leaf (of plant)	kúbɛ̀	kúbɛ̀	k ú b ɛ̀			1	7141	k ú b ɛ̀
3269	Najamba-5505_leafofplant-1	Najamba		leaf (of plant)	kòmbáŋgó\\kòmbá	kò-mbá-ŋɡ-ó	k ò + m b á + ŋ ɡ + ó	k ò m b á		1	7134 7142 7135 7143	k ò - - + m b á + ŋ ɡ + ó
3270	Nanga-5505_leafofplant-1	Nanga		leaf (of plant)	úwâ	úwâ	ú w â			1	7147	ú w â
3271	Penange-5505_leafofplant-1	Penange		leaf (of plant)	kɔ̀bɛ̀	kɔ̀bɛ̀	k ɔ̀ b ɛ̀			1	7141	k ɔ̀ b ɛ̀
3272	PergeTegu-5505_leafofplant-1	PergeTegu		leaf (of plant)	kúrɔ́	kúrɔ́	k ú r ɔ́			1	7146	k ú r ɔ́
3273	TebulUre-5505_leafofplant-1	TebulUre		leaf (of plant)	kúlá	kúlá	k ú l á			1	7146	k ú l á
3274	Tiranige-5505_leafofplant-1	Tiranige		leaf (of plant)	kómbá	kó-mb-á	k ó + m b + á			1	7134 7142 7148	k ó - - + m b - + á
3275	TogoKan-5505_leafofplant-1	TogoKan		leaf (of plant)	kúrɔ́	kúrɔ́	k ú r ɔ́			1	7146	k ú r ɔ́
3276	TommoSoTongoTongo-5505_leafofplant-1	TommoSoTongoTongo		leaf (of plant)	núyɔ́	núyɔ́	n ú j ɔ́			1	7145	n ú j ɔ́
3278	ToroTegu-5505_leafofplant-1	ToroTegu		leaf (of plant)	kɔ̀tɔ́	kɔ̀tɔ́	k ɔ̀ t ɔ́			1	7134	k ɔ̀ t ɔ́
3279	YandaDom-5505_leafofplant-1	YandaDom		leaf (of plant)	kùlà	kùlà	k ù l à			1	7146	k ù l à
3280	YornoSo-5505_leafofplant-1	YornoSo		leaf (of plant)	lɛ̂:	lɛ́-ɛ̀	l ɛ́ + ɛ̀			1	7139 7149	l ɛ́ + ɛ̀
6717	BankanTey-5525_lefthandetc-1	BankanTey		left (hand, etc.)	bàndǎy	bàndǎ-y	b à n d ǎ + j			1	7169 7170	b à n d ǎ + j
6718	BenTey-5525_lefthandetc-1	BenTey		left (hand, etc.)	bànǎyⁿ	bàn-ǎ	b à n + ǎ			1	7169 7171	b à n - - + ǎ -
6719	DogulDomBendiely-5525_lefthandetc-1	DogulDomBendiely		left (hand, etc.)	nàndáŋ	nàndáŋ	n à n d á ŋ			1	7172	n à n d á ŋ
6720	DogulDomKundialang-5525_lefthandetc-1	DogulDomKundialang		left (hand, etc.)	nà:g nàndàŋ́	nà.àɡ_nàndàŋ	n à à ɡ + n à n d à ŋ			1	7173 7172	n - à à ɡ + n à n d à ŋ
6721	DonnoSo-5525_lefthandetc-1	DonnoSo		left (hand, etc.)	nà:ndá	nà.ànd-á	n à à n d + á			1	7174 7171	n à à n d + á -
6722	Gourou-5525_lefthandetc-1	Gourou		left (hand, etc.)	bàná	bàn-á	b à n + á			1	7169 7171	b à n - - + á -
6723	JamsayDouentza-5525_lefthandetc-1	JamsayDouentza		left (hand, etc.)	bàná	bàn-á	b à n + á			1	7169 7171	b à n - - + á -
6724	Mombo-5525_lefthandetc-1	Mombo		left (hand, etc.)	ná:gà	ná.áɡ-à	n á á ɡ + à			1	7173 7171	n - á á ɡ + à -
6725	Najamba-5525_lefthandetc-1	Najamba		left (hand, etc.)	nàndǎ:\\nàndɛ̌:	nànd-à.á	n à n d + à á	n à n d ɛ̀ ɛ́		1	7174 7171	n à - n d + à á
6726	Nanga-5525_lefthandetc-1	Nanga		left (hand, etc.)	bàrìyɛ́	bàrìy-ɛ́	b à r ì j + ɛ́			1	7175 7176	b à r ì j + ɛ́
6727	Penange-5525_lefthandetc-1	Penange		left (hand, etc.)	nwá:gá	nwá.áɡ-á	n w á á ɡ + á			1	7173 7171	n w á á ɡ + á -
6728	PergeTegu-5525_lefthandetc-1	PergeTegu		left (hand, etc.)	bàlá	bàl-á	b à l + á			1	7169 7171	b à l - - + á -
6729	TebulUre-5525_lefthandetc-1	TebulUre		left (hand, etc.)	bàndá	bànd-á	b à n d + á			1	7169 7171	b à n d - + á -
6730	Tiranige-5525_lefthandetc-1	Tiranige		left (hand, etc.)	nɔ́:ndɔ́	nɔ́.ɔ́nd-ɔ́	n ɔ́ ɔ́ n d + ɔ́			1	7174 7177	n ɔ́ ɔ́ n d + ɔ́
6731	TogoKan-5525_lefthandetc-1	TogoKan		left (hand, etc.)	nàná	nàn-á	n à n + á			1	7174 7171	n à - n - + á -
6732	TommoSoTongoTongo-5525_lefthandetc-1	TommoSoTongoTongo		left (hand, etc.)	nààndá	nàànd-á	n à à n d + á			1	7174 7171	n à à n d + á -
6733	ToroTegu-5525_lefthandetc-1	ToroTegu		left (hand, etc.)	bàrⁿíyⁿà	bàr.n-íà	b à r ∼ + í à			1	7178 7179	b à r ∼ + í à
6734	YandaDom-5525_lefthandetc-1	YandaDom		left (hand, etc.)	nàndà	nànd-à	n à n d + à			1	7174 7171	n à - n d + à -
6735	YornoSo-5525_lefthandetc-1	YornoSo		left (hand, etc.)	nàná, bàlàgá	nàn-á	n à n + á			1	7174 7171	n à - n - + á -
6736	YornoSo-5525_lefthandetc-2	YornoSo		left (hand, etc.)	nàná, bàlàgá	bàlàɡ-á	b à l à ɡ + á			1	7175 7171	b à l à ɡ + á -
1774	BankanTey-5530_leg-1	BankanTey		leg	ǹdɔ̀sɔ̂:	ǹdɔ̀sɔ́-ɔ̀	n d ɔ̀ s ɔ́ + ɔ̀			1	7209 7210	n d ɔ̀ s ɔ́ - + ɔ̀
1775	BenTey-5530_leg-1	BenTey		leg	lɔ̀sɔ̂:	lɔ̀sɔ́.ɔ̀	l ɔ̀ s ɔ́ ɔ̀			1	7209	- l ɔ̀ s ɔ́ ɔ̀
1776	Bunoge-5530_leg-1	Bunoge		leg	sè (sè: nɔ́)	sè	s è	s è è + n ɔ́		1	7211	s è
1777	DogulDomKundialang-5530_leg-1	DogulDomKundialang		leg	nǎ:g	nà.áɡ	n à á ɡ			1	7212	n à á ɡ -
1778	DonnoSo-5530_leg-1	DonnoSo		leg	kúbɔ̀, ánù	kúbɔ̀	k ú b ɔ̀			1	7213	k ú b ɔ̀
1779	DonnoSo-5530_leg-2	DonnoSo		leg	kúbɔ̀, ánù	ánù	á n ù			1	7222	á n ù
1780	Gourou-5530_leg-1	Gourou		leg	kúwⁿ́ xxx	kúẃ.-n_xxx	k ú ẃ + n + x x x			1	7213 7214 7215	k ú ẃ - + n - + x x x
1781	JamsayDouentza-5530_leg-1	JamsayDouentza		leg	kɔ́:	kɔ́-ɔ́	k ɔ́ + ɔ́			1	7216 7210	k ɔ́ + ɔ́
1782	Najamba-5530_leg-1	Najamba		leg	nà:gó\\nǎ:	nà.àɡó	n à à ɡ ó	n à á		1	7212	n à à ɡ ó
1783	Nanga-5530_leg-1	Nanga		leg	lɔ̀sɔ̂	lɔ̀sɔ̂	l ɔ̀ s ɔ̂			1	7209	- l ɔ̀ s ɔ̂ -
1784	PergeTegu-5530_leg-1	PergeTegu		leg	kúwɔ́	kúwɔ́	k ú w ɔ́			1	7213	k ú w ɔ́
1785	Tiranige-5530_leg-1	Tiranige		leg	tònjè (Boui), tòŋgìyè (Ningo)	tò-ŋɡì-y-è	t ò + ŋ ɡ ì + j + è			1	7217 7218 7219 7220	t ò + ŋ ɡ ì + j + è
1786	TogoKan-5530_leg-1	TogoKan		leg	pàgá	pàɡá	p à ɡ á			1	7221	p à ɡ á
1787	TommoSoTongoTongo-5530_leg-1	TommoSoTongoTongo		leg	ánú	ánú	á n ú			1	7222	á n ú
1790	ToroTegu-5530_leg-1	ToroTegu		leg	kúwɔ́	kúwɔ́	k ú w ɔ́			1	7213	k ú w ɔ́
1791	YandaDom-5530_leg-1	YandaDom		leg	nà:	nà-à	n à + à			1	7214 7223	n à + à
1792	YornoSo-5530_leg-1	YornoSo		leg	kúbɔ́	kúbɔ́	k ú b ɔ́			1	7213	k ú b ɔ́
4021	BankanTey-5559_lick-1	BankanTey		lick	dɛ̌:	dɛ̀-ɛ́	d ɛ̀ + ɛ́			0	7235 7236	d ɛ̀ - + ɛ́
4022	BenTey-5559_lick-1	BenTey		lick	dɛ̀gɛ́	dɛ̀ɡ-ɛ́	d ɛ̀ ɡ + ɛ́			0	7235 7236	d ɛ̀ ɡ + ɛ́
4023	Bunoge-5559_lick-1	Bunoge		lick	dɛ́lɛ̀	dɛ́l-ɛ̀	d ɛ́ l + ɛ̀			0	7237 7236	d ɛ́ l + ɛ̀
